Time;Load_1;Load_2;Hydro_ROR_1;Hydro_STOR_1;Hydro_ROR_2;Hydro_STOR_2;Wind_1;Wind_2;Solar_1;Solar_2;CCGT.ElectricityPrice;OCGT.ElectricityPrice;Nuclear.ElectricityPrice;Prix_poubelle;Prix_reseau
24948000;67932;69928;3980;0;2985;0;660;809;3257;826;56.44;96.11;11.5;0;10000
24951600;69673;71653;4143;0;3107;0;593;898;1007;11;56.44;96.11;11.5;0;10000
24955200;74374;73393;4789;0;3592;0;560;970;23;0;56.44;96.11;11.5;0;10000
24958800;73666;70652;4977;0;3732;0;577;1139;0;0;56.44;96.11;11.5;0;10000
24962400;68935;66410;4262;0;3196;0;523;1295;0;0;56.44;96.11;11.5;0;10000
24966000;66356;61852;3840;0;2880;0;408;1345;0;0;56.44;96.11;11.5;0;10000
24969600;69012;56991;3933;1546;2950;1160;347;1523;0;0;56.44;96.11;11.5;0;10000
24973200;66622;52458;3596;0;2697;0;317;1625;0;0;56.44;96.11;11.5;0;10000
24976800;61294;49235;3208;0;2406;0;333;1697;0;0;56.44;96.11;11.5;0;10000
24980400;59149;47694;3085;0;2314;0;394;1802;0;0;56.44;96.11;11.5;0;10000
24984000;55957;47080;2893;0;2169;0;403;1806;0;0;56.44;96.11;11.5;0;10000
24987600;53803;46781;2830;0;2122;0;443;1825;0;0;56.44;96.11;11.5;0;10000
24991200;53695;46773;2787;0;2090;0;519;1854;0;0;56.44;96.11;11.5;0;10000
24994800;55483;48535;2799;0;2099;0;547;1735;0;0;56.44;96.11;11.5;0;10000
24998400;58377;52146;2776;0;2082;0;616;1734;0;29;56.44;96.11;11.5;0;10000
25002000;61063;56284;3052;0;2289;0;649;1730;56;535;56.44;96.11;11.5;0;10000
25005600;64185;60260;3445;0;2584;0;697;1745;1282;1635;56.44;96.11;11.5;0;10000
25009200;65783;62341;3562;0;2672;0;662;1672;3607;2739;56.44;96.11;11.5;0;10000
25012800;65557;62452;3401;0;2551;0;625;1667;5598;3321;56.44;96.11;11.5;0;10000
25016400;66158;61344;3245;0;2434;0;613;1731;6997;3715;56.44;96.11;11.5;0;10000
25020000;65462;59853;3056;0;2292;0;626;1705;7445;3981;56.44;96.11;11.5;0;10000
25023600;62039;58489;3031;0;2273;0;627;1740;7172;3590;56.44;96.11;11.5;0;10000
25027200;59474;57527;2905;0;2179;0;552;1819;5981;2652;56.44;96.11;11.5;0;10000
25030800;57497;57440;2989;0;2242;0;492;1833;4189;1983;56.44;96.11;11.5;0;10000
25034400;56982;58719;2982;0;2236;0;529;1793;2492;862;56.44;96.11;11.5;0;10000
25038000;59080;61934;3141;0;2356;0;568;1736;840;7;56.44;96.11;11.5;0;10000
25041600;64448;64509;3616;0;2712;0;650;1569;30;0;56.44;96.11;11.5;0;10000
25045200;64704;62381;3620;0;2715;0;779;1426;0;0;56.44;96.11;11.5;0;10000
25048800;61213;59099;3203;0;2402;0;926;1345;0;0;56.44;96.11;11.5;0;10000
25052400;59796;56000;2865;0;2149;0;987;1235;0;0;56.44;96.11;11.5;0;10000
25056000;63235;52235;3080;1202;2310;901;896;1148;0;0;56.44;96.11;11.5;0;10000
25059600;61886;48199;2800;0;2100;0;864;1049;0;0;56.44;96.11;11.5;0;10000
25063200;57231;45049;2647;0;1985;0;835;918;0;0;56.44;96.11;11.5;0;10000
25066800;55386;43656;2565;0;1924;0;769;808;0;0;56.44;96.11;11.5;0;10000
25070400;51947;43076;2453;0;1840;0;802;792;0;0;56.44;96.11;11.5;0;10000
25074000;49574;42775;2395;0;1796;0;860;778;0;0;56.44;96.11;11.5;0;10000
25077600;48995;42796;2448;0;1836;0;868;735;0;0;56.44;96.11;11.5;0;10000
25081200;49792;43308;2410;0;1807;0;828;704;0;0;56.44;96.11;11.5;0;10000
25084800;51222;44993;2258;0;1693;0;828;672;0;30;56.44;96.11;11.5;0;10000
25088400;52778;47608;2499;0;1874;0;822;638;10;940;56.44;96.11;11.5;0;10000
25092000;55716;51221;2731;0;2048;0;790;611;351;2182;56.44;96.11;11.5;0;10000
25095600;58558;54288;2834;0;2125;0;697;664;1219;3300;56.44;96.11;11.5;0;10000
25099200;60179;56311;2893;0;2170;0;601;730;2230;4138;56.44;96.11;11.5;0;10000
25102800;61717;56456;2896;0;2172;0;612;739;3022;4196;56.44;96.11;11.5;0;10000
25106400;61404;55149;2947;0;2210;0;651;685;3546;4108;56.44;96.11;11.5;0;10000
25110000;57706;54086;2481;0;1860;0;652;669;3700;3138;56.44;96.11;11.5;0;10000
25113600;55009;53191;2606;0;1954;0;628;685;3219;2612;56.44;96.11;11.5;0;10000
25117200;53254;53384;2511;0;1883;0;672;651;2541;2096;56.44;96.11;11.5;0;10000
25120800;52824;55232;2791;0;2093;0;786;658;1554;959;56.44;96.11;11.5;0;10000
25124400;55086;59098;2997;0;2248;0;840;691;508;6;56.44;96.11;11.5;0;10000
25128000;61397;62285;3396;0;2547;0;932;715;21;0;56.44;96.11;11.5;0;10000
25131600;63314;61116;3416;0;2562;0;1179;764;0;0;56.44;96.11;11.5;0;10000
25135200;60672;58692;3278;0;2459;0;1317;845;0;0;56.44;96.11;11.5;0;10000
25138800;59025;56152;3164;0;2373;0;1347;833;0;0;56.44;96.11;11.5;0;10000
25142400;62234;51903;3076;2365;2307;1774;1385;881;0;0;56.44;96.11;11.5;0;10000
25146000;60710;47572;2681;0;2011;0;1414;864;0;0;56.44;96.11;11.5;0;10000
25149600;56378;44976;2334;0;1750;0;1453;923;0;0;56.44;96.11;11.5;0;10000
25153200;55127;44296;2259;0;1694;0;1444;899;0;0;56.44;96.11;11.5;0;10000
25156800;52429;44427;2373;0;1779;0;1505;865;0;0;56.44;96.11;11.5;0;10000
25160400;51428;45229;2600;0;1950;0;1495;888;0;0;56.44;96.11;11.5;0;10000
25164000;53481;47991;2737;0;2053;0;1464;915;0;0;56.44;96.11;11.5;0;10000
25167600;59021;55744;2893;0;2169;0;1549;1014;0;0;56.44;96.11;11.5;0;10000
25171200;66316;65008;3490;0;2617;0;1719;1083;0;75;56.44;96.11;11.5;0;10000
25174800;70931;71195;3976;0;2982;0;1837;1108;30;1413;56.44;96.11;11.5;0;10000
25178400;73117;72977;4373;0;3280;0;1773;1102;1008;2583;56.44;96.11;11.5;0;10000
25182000;73689;73718;4333;0;3249;0;1525;1048;3029;3363;56.44;96.11;11.5;0;10000
25185600;73242;73942;4325;0;3243;0;1285;1019;5078;4023;56.44;96.11;11.5;0;10000
25189200;72859;72402;4102;0;3076;0;1352;1040;6694;4286;56.44;96.11;11.5;0;10000
25192800;71311;71847;3778;0;2833;0;1402;1063;7336;4578;56.44;96.11;11.5;0;10000
25196400;69512;71080;3495;0;2621;0;1468;1067;7201;4348;56.44;96.11;11.5;0;10000
25200000;66770;70547;3474;0;2605;0;1562;1072;6457;3246;56.44;96.11;11.5;0;10000
25203600;64847;69991;3659;0;2744;0;1664;1079;5071;2329;56.44;96.11;11.5;0;10000
25207200;63528;70484;3776;0;2832;0;1690;1097;2909;1262;56.44;96.11;11.5;0;10000
25210800;65094;73054;4069;0;3052;0;1595;1193;806;13;56.44;96.11;11.5;0;10000
25214400;71603;75597;4746;0;3559;0;1735;1294;17;0;56.44;96.11;11.5;0;10000
25218000;70987;73009;4562;0;3421;0;2002;1265;0;0;56.44;96.11;11.5;0;10000
25221600;65861;68681;3914;0;2935;0;2131;1229;0;0;56.44;96.11;11.5;0;10000
25225200;63173;63305;3723;0;2792;0;2094;1271;0;0;56.44;96.11;11.5;0;10000
25228800;65919;57622;3443;2512;2582;1884;1982;1317;0;0;56.44;96.11;11.5;0;10000
25232400;63875;52702;3253;0;2440;0;1771;1370;0;0;56.44;96.11;11.5;0;10000
25236000;59112;49596;2725;0;2044;0;1655;1414;0;0;56.44;96.11;11.5;0;10000
25239600;57635;48605;2589;0;1941;0;1664;1593;0;0;56.44;96.11;11.5;0;10000
25243200;54862;48538;2498;0;1873;0;1657;1792;0;0;56.44;96.11;11.5;0;10000
25246800;53341;48923;2496;0;1872;0;1615;2004;0;0;56.44;96.11;11.5;0;10000
25250400;54944;51145;2564;0;1923;0;1581;2067;0;0;56.44;96.11;11.5;0;10000
25254000;59968;58054;2848;0;2136;0;1521;2243;0;0;56.44;96.11;11.5;0;10000
25257600;66825;66769;3493;0;2620;0;1499;2351;0;94;56.44;96.11;11.5;0;10000
25261200;71362;72482;4263;0;3197;0;1493;2296;38;1623;56.44;96.11;11.5;0;10000
25264800;72971;73857;4376;0;3282;0;1341;2251;924;3035;56.44;96.11;11.5;0;10000
25268400;73431;74323;4330;0;3248;0;1097;2236;2665;4182;56.44;96.11;11.5;0;10000
25272000;73556;74057;3980;0;2985;0;1064;2223;4565;4981;56.44;96.11;11.5;0;10000
25275600;73250;72238;3710;0;2783;0;1134;2249;5904;5276;56.44;96.11;11.5;0;10000
25279200;71842;71210;3404;0;2553;0;1409;2243;6721;5304;56.44;96.11;11.5;0;10000
25282800;70251;70493;3090;0;2318;0;1637;2271;6918;4792;56.44;96.11;11.5;0;10000
25286400;67694;70053;2917;0;2187;0;1850;2279;6317;3955;56.44;96.11;11.5;0;10000
25290000;65956;69775;3055;0;2291;0;1946;2341;4906;2998;56.44;96.11;11.5;0;10000
25293600;65056;70496;3269;0;2452;0;1926;2493;2961;1445;56.44;96.11;11.5;0;10000
25297200;66599;73121;3589;0;2692;0;1865;2625;948;5;56.44;96.11;11.5;0;10000
25300800;72906;75640;4193;0;3145;0;1980;2685;21;0;56.44;96.11;11.5;0;10000
25304400;72029;73137;4279;0;3209;0;2075;2804;0;0;56.44;96.11;11.5;0;10000
25308000;66926;68580;3813;0;2860;0;2081;2831;0;0;56.44;96.11;11.5;0;10000
25311600;64304;63146;3390;0;2543;0;1947;2728;0;0;56.44;96.11;11.5;0;10000
25315200;66729;57389;3237;2480;2428;1860;1831;2676;0;0;56.44;96.11;11.5;0;10000
25318800;64619;52370;2971;0;2228;0;1724;2624;0;0;56.44;96.11;11.5;0;10000
25322400;60033;49244;2538;0;1903;0;1578;2511;0;0;56.44;96.11;11.5;0;10000
25326000;58581;48147;2505;0;1879;0;1496;2517;0;0;56.44;96.11;11.5;0;10000
25329600;56092;47911;2533;0;1900;0;1585;2649;0;0;56.44;96.11;11.5;0;10000
25333200;54705;48216;2405;0;1804;0;1492;2729;0;0;56.44;96.11;11.5;0;10000
25336800;56225;50571;2440;0;1830;0;1600;2821;0;0;56.44;96.11;11.5;0;10000
25340400;61196;57251;2613;0;1960;0;1634;3061;0;0;56.44;96.11;11.5;0;10000
25344000;68040;66114;3142;0;2357;0;1504;3252;0;89;56.44;96.11;11.5;0;10000
25347600;72532;71867;3875;0;2906;0;1496;3243;15;1564;56.44;96.11;11.5;0;10000
25351200;74178;73247;4065;0;3048;0;1537;3167;800;2951;56.44;96.11;11.5;0;10000
25354800;74697;73830;4016;0;3012;0;1444;3020;2574;4106;56.44;96.11;11.5;0;10000
25358400;74557;74205;3854;0;2891;0;1329;2929;4253;4906;56.44;96.11;11.5;0;10000
25362000;73990;72625;3489;0;2617;0;1264;2959;5770;5241;56.44;96.11;11.5;0;10000
25365600;72551;71916;3138;0;2353;0;1333;2984;6748;5440;56.44;96.11;11.5;0;10000
25369200;70894;70869;2979;0;2234;0;1583;2996;6658;5098;56.44;96.11;11.5;0;10000
25372800;68357;70220;2853;0;2139;0;2079;2956;5372;4380;56.44;96.11;11.5;0;10000
25376400;66634;69648;2876;0;2157;0;2336;2896;3993;3273;56.44;96.11;11.5;0;10000
25380000;65810;70364;3037;0;2277;0;2350;2847;2256;1495;56.44;96.11;11.5;0;10000
25383600;67561;73101;3448;0;2586;0;2329;2858;586;8;56.44;96.11;11.5;0;10000
25387200;73843;75076;4292;0;3219;0;2444;3066;7;0;56.44;96.11;11.5;0;10000
25390800;72315;72630;4221;0;3166;0;2618;3235;0;0;56.44;96.11;11.5;0;10000
25394400;66867;68122;3713;0;2784;0;2789;3175;0;0;56.44;96.11;11.5;0;10000
25398000;64239;62794;3358;0;2519;0;2840;2981;0;0;56.44;96.11;11.5;0;10000
25401600;66880;57068;3214;2482;2411;1861;2787;2870;0;0;56.44;96.11;11.5;0;10000
25405200;64770;52060;2921;0;2190;0;2704;2955;0;0;56.44;96.11;11.5;0;10000
25408800;59665;48942;2537;0;1903;0;2609;3014;0;0;56.44;96.11;11.5;0;10000
25412400;58323;47932;2458;0;1844;0;2615;3084;0;0;56.44;96.11;11.5;0;10000
25416000;55362;47871;2348;0;1761;0;2673;3155;0;0;56.44;96.11;11.5;0;10000
25419600;53669;48156;2274;0;1705;0;2785;3283;0;0;56.44;96.11;11.5;0;10000
25423200;54858;50386;2306;0;1729;0;2935;3374;0;0;56.44;96.11;11.5;0;10000
25426800;59545;57128;2414;0;1810;0;3123;3596;0;0;56.44;96.11;11.5;0;10000
25430400;66291;65948;3142;0;2357;0;3304;3704;0;45;56.44;96.11;11.5;0;10000
25434000;70645;71429;3581;0;2686;0;3488;3640;32;1327;56.44;96.11;11.5;0;10000
25437600;71940;72695;3825;0;2868;0;3258;3607;662;2825;56.44;96.11;11.5;0;10000
25441200;72707;73003;3652;0;2739;0;2848;3564;1867;3988;56.44;96.11;11.5;0;10000
25444800;73017;73060;3495;0;2621;0;2544;3536;2866;5036;56.44;96.11;11.5;0;10000
25448400;72921;71559;3432;0;2574;0;2285;3578;3551;5441;56.44;96.11;11.5;0;10000
25452000;72088;70834;3119;0;2339;0;2316;3470;3720;5132;56.44;96.11;11.5;0;10000
25455600;70866;70147;2778;0;2083;0;2365;3340;3569;4601;56.44;96.11;11.5;0;10000
25459200;68623;69458;2615;0;1961;0;2485;3239;2990;3706;56.44;96.11;11.5;0;10000
25462800;66760;68994;2594;0;1945;0;2488;3091;2334;2925;56.44;96.11;11.5;0;10000
25466400;65868;69807;2832;0;2124;0;2274;2926;1378;1289;56.44;96.11;11.5;0;10000
25470000;67431;72378;3129;0;2347;0;1982;2765;376;4;56.44;96.11;11.5;0;10000
25473600;73126;74907;3872;0;2904;0;1927;2693;2;0;56.44;96.11;11.5;0;10000
25477200;71210;72635;4066;0;3049;0;1871;2648;0;0;56.44;96.11;11.5;0;10000
25480800;66031;68495;3541;0;2655;0;1643;2476;0;0;56.44;96.11;11.5;0;10000
25484400;63199;63212;3221;0;2416;0;1514;2363;0;0;56.44;96.11;11.5;0;10000
25488000;65742;57576;2993;2065;2245;1549;1386;2152;0;0;56.44;96.11;11.5;0;10000
25491600;63406;52769;2671;0;2003;0;1280;2008;0;0;56.44;96.11;11.5;0;10000
25495200;58434;49630;2398;0;1798;0;1155;1888;0;0;56.44;96.11;11.5;0;10000
25498800;56739;48309;2436;0;1827;0;1089;1920;0;0;56.44;96.11;11.5;0;10000
25502400;53851;48278;2384;0;1788;0;1005;1961;0;0;56.44;96.11;11.5;0;10000
25506000;52172;48566;2365;0;1774;0;920;1912;0;0;56.44;96.11;11.5;0;10000
25509600;53310;50677;2411;0;1808;0;847;1855;0;0;56.44;96.11;11.5;0;10000
25513200;57760;57392;2518;0;1888;0;822;1807;0;0;56.44;96.11;11.5;0;10000
25516800;64319;66296;2777;0;2082;0;813;1771;0;56;56.44;96.11;11.5;0;10000
25520400;68804;71763;3444;0;2583;0;780;1766;21;1167;56.44;96.11;11.5;0;10000
25524000;70285;72972;3705;0;2779;0;718;1710;779;2243;56.44;96.11;11.5;0;10000
25527600;70941;73234;3565;0;2674;0;629;1656;2500;3497;56.44;96.11;11.5;0;10000
25531200;71012;73072;3400;0;2550;0;498;1780;4171;4592;56.44;96.11;11.5;0;10000
25534800;70826;71429;3079;0;2309;0;380;1977;5383;5103;56.44;96.11;11.5;0;10000
25538400;69364;70355;2897;0;2173;0;291;2064;6545;5097;56.44;96.11;11.5;0;10000
25542000;67415;69217;2626;0;1970;0;263;1904;6973;4581;56.44;96.11;11.5;0;10000
25545600;64993;68126;2532;0;1899;0;296;1741;6389;3578;56.44;96.11;11.5;0;10000
25549200;62838;67533;2470;0;1852;0;285;1551;4962;2325;56.44;96.11;11.5;0;10000
25552800;61995;68065;2472;0;1854;0;272;1438;2921;1017;56.44;96.11;11.5;0;10000
25556400;63783;71054;2761;0;2071;0;312;1476;735;6;56.44;96.11;11.5;0;10000
25560000;69241;73102;3541;0;2656;0;334;1626;6;0;56.44;96.11;11.5;0;10000
25563600;67826;70113;3477;0;2608;0;501;1814;0;0;56.44;96.11;11.5;0;10000
25567200;63541;65729;3050;0;2287;0;661;1942;0;0;56.44;96.11;11.5;0;10000
25570800;61231;61002;2859;0;2144;0;802;1963;0;0;56.44;96.11;11.5;0;10000
25574400;64345;56095;2769;1741;2077;1305;1105;2089;0;0;56.44;96.11;11.5;0;10000
25578000;62249;51482;2580;0;1935;0;1277;2331;0;0;56.44;96.11;11.5;0;10000
25581600;57207;48147;2325;0;1744;0;1390;2259;0;0;56.44;96.11;11.5;0;10000
25585200;55363;46544;2147;0;1610;0;1544;2248;0;0;56.44;96.11;11.5;0;10000
25588800;51989;45991;2152;0;1614;0;1672;2248;0;0;56.44;96.11;11.5;0;10000
25592400;49942;45558;2104;0;1578;0;1605;2115;0;0;56.44;96.11;11.5;0;10000
25596000;49783;45573;2105;0;1579;0;1745;2034;0;0;56.44;96.11;11.5;0;10000
25599600;51656;47551;2150;0;1612;0;1671;2012;0;0;56.44;96.11;11.5;0;10000
25603200;54409;51473;2344;0;1758;0;1735;1933;0;45;56.44;96.11;11.5;0;10000
25606800;56848;55437;2577;0;1933;0;1992;1854;32;1208;56.44;96.11;11.5;0;10000
25610400;59161;58875;2888;0;2166;0;2007;1679;755;2324;56.44;96.11;11.5;0;10000
25614000;60735;60618;2971;0;2228;0;1866;1443;2273;3315;56.44;96.11;11.5;0;10000
25617600;60898;60882;2684;0;2013;0;1447;1390;3777;4457;56.44;96.11;11.5;0;10000
25621200;61426;59943;2544;0;1908;0;1194;1399;4849;5465;56.44;96.11;11.5;0;10000
25624800;61024;58564;2469;0;1852;0;1158;1533;5051;5438;56.44;96.11;11.5;0;10000
25628400;58073;56938;2385;0;1789;0;1286;1528;4938;4897;56.44;96.11;11.5;0;10000
25632000;55558;55710;2278;0;1709;0;1354;1455;4272;3850;56.44;96.11;11.5;0;10000
25635600;53714;55409;2364;0;1773;0;1457;1488;2801;2551;56.44;96.11;11.5;0;10000
25639200;53228;56982;2530;0;1898;0;1423;1555;1449;901;56.44;96.11;11.5;0;10000
25642800;55540;61538;2753;0;2065;0;1689;1753;404;5;56.44;96.11;11.5;0;10000
25646400;61662;64172;3191;0;2393;0;2138;2004;5;0;56.44;96.11;11.5;0;10000
25650000;60895;61823;3170;0;2377;0;2419;2346;0;0;56.44;96.11;11.5;0;10000
25653600;57537;58503;2987;0;2240;0;2739;2393;0;0;56.44;96.11;11.5;0;10000
25657200;56243;55331;2871;0;2153;0;2892;2473;0;0;56.44;96.11;11.5;0;10000
25660800;59877;51596;3084;1128;2313;846;2828;2514;0;0;56.44;96.11;11.5;0;10000
25664400;58685;47381;2807;0;2105;0;2685;2537;0;0;56.44;96.11;11.5;0;10000
25668000;53985;44314;2402;0;1801;0;2472;2481;0;0;56.44;96.11;11.5;0;10000
25671600;50161;42569;2199;0;1649;0;2261;2404;0;0;56.44;96.11;11.5;0;10000
25675200;46290;41653;2224;0;1668;0;1991;2357;0;0;56.44;96.11;11.5;0;10000
25678800;45345;41440;2134;0;1600;0;1782;2215;0;0;56.44;96.11;11.5;0;10000
25682400;45695;41734;2087;0;1565;0;1461;2086;0;0;56.44;96.11;11.5;0;10000
25686000;47396;42917;2083;0;1562;0;1227;1856;0;2;56.44;96.11;11.5;0;10000
25689600;49011;45044;2157;0;1618;0;1082;1708;5;176;56.44;96.11;11.5;0;10000
25693200;50634;48970;2340;0;1755;0;917;1548;504;1698;56.44;96.11;11.5;0;10000
25696800;53378;52676;2535;0;1901;0;670;1385;2084;3238;56.44;96.11;11.5;0;10000
25700400;54658;54830;2647;0;1985;0;463;1409;3827;4471;56.44;96.11;11.5;0;10000
25704000;55232;55938;2717;0;2038;0;413;1535;5353;5345;56.44;96.11;11.5;0;10000
25707600;56268;55507;2622;0;1967;0;337;1563;6142;5426;56.44;96.11;11.5;0;10000
25711200;55839;54254;2398;0;1798;0;289;1537;6108;5099;56.44;96.11;11.5;0;10000
25714800;52306;53175;2173;0;1629;0;246;1442;5836;4592;56.44;96.11;11.5;0;10000
25718400;49946;52538;1986;0;1490;0;237;1342;4722;3606;56.44;96.11;11.5;0;10000
25722000;48535;53240;2075;0;1556;0;261;1251;2804;2542;56.44;96.11;11.5;0;10000
25725600;49329;58072;2388;0;1791;0;387;1342;775;1156;56.44;96.11;11.5;0;10000
25729200;55890;62591;2531;0;1898;0;713;1427;15;0;56.44;96.11;11.5;0;10000
25732800;60115;62276;2926;0;2194;0;1234;1544;0;0;56.44;96.11;11.5;0;10000
25736400;59186;59858;2854;0;2141;0;1704;1756;0;0;56.44;96.11;11.5;0;10000
25740000;56775;57254;2816;0;2112;0;2180;1868;0;0;56.44;96.11;11.5;0;10000
25743600;55556;54593;2753;0;2065;0;2463;1914;0;0;56.44;96.11;11.5;0;10000
25747200;60039;50255;2826;1898;2119;1424;2581;2027;0;0;56.44;96.11;11.5;0;10000
25750800;58727;46586;2514;0;1886;0;2618;2133;0;0;56.44;96.11;11.5;0;10000
25754400;53673;44474;2228;0;1671;0;2618;2142;0;0;56.44;96.11;11.5;0;10000
25758000;52402;43766;1984;0;1488;0;2575;2111;0;0;56.44;96.11;11.5;0;10000
25761600;49801;43649;1889;0;1417;0;2623;2223;0;0;56.44;96.11;11.5;0;10000
25765200;48752;44634;2006;0;1505;0;2836;2212;0;0;56.44;96.11;11.5;0;10000
25768800;50950;47817;2056;0;1542;0;3047;2338;0;0;56.44;96.11;11.5;0;10000
25772400;56161;55619;2089;0;1567;0;3244;2374;0;2;56.44;96.11;11.5;0;10000
25776000;61901;63505;2454;0;1840;0;3368;2372;6;231;56.44;96.11;11.5;0;10000
25779600;65441;68582;2818;0;2113;0;3493;2351;610;2028;56.44;96.11;11.5;0;10000
25783200;67853;70552;2944;0;2208;0;3214;2238;2325;4135;56.44;96.11;11.5;0;10000
25786800;68047;71371;3046;0;2284;0;2841;2145;4380;5981;56.44;96.11;11.5;0;10000
25790400;67842;71473;2907;0;2180;0;2649;2192;6071;6925;56.44;96.11;11.5;0;10000
25794000;67830;69942;2724;0;2043;0;2628;2239;7047;7505;56.44;96.11;11.5;0;10000
25797600;66925;69562;2459;0;1844;0;2635;2286;6983;7166;56.44;96.11;11.5;0;10000
25801200;65417;69150;2244;0;1683;0;2537;2245;6185;6197;56.44;96.11;11.5;0;10000
25804800;62829;68935;2374;0;1780;0;2404;2279;4877;4397;56.44;96.11;11.5;0;10000
25808400;61244;69708;2622;0;1967;0;2404;2439;2799;2248;56.44;96.11;11.5;0;10000
25812000;61208;73899;2723;0;2042;0;2638;2846;604;923;56.44;96.11;11.5;0;10000
25815600;67177;77319;3048;0;2286;0;3271;3136;3;0;56.44;96.11;11.5;0;10000
25819200;70634;76012;3398;0;2548;0;4040;3123;0;0;56.44;96.11;11.5;0;10000
25822800;66620;72096;3153;0;2365;0;4429;3091;0;0;56.44;96.11;11.5;0;10000
25826400;61870;67542;2847;0;2135;0;4511;3137;0;0;56.44;96.11;11.5;0;10000
25830000;59285;62275;2702;0;2027;0;4582;3067;0;0;56.44;96.11;11.5;0;10000
25833600;61963;56595;2760;2156;2070;1617;4508;2962;0;0;56.44;96.11;11.5;0;10000
25837200;60104;52166;2557;0;1917;0;4350;2849;0;0;56.44;96.11;11.5;0;10000
25840800;55513;49851;2326;0;1744;0;4223;2833;0;0;56.44;96.11;11.5;0;10000
25844400;54121;48615;2161;0;1621;0;4085;2878;0;0;56.44;96.11;11.5;0;10000
25848000;51247;48166;1941;0;1455;0;3978;2861;0;0;56.44;96.11;11.5;0;10000
25851600;49722;48612;1931;0;1448;0;3839;2818;0;0;56.44;96.11;11.5;0;10000
25855200;51135;51230;2023;0;1517;0;3909;2796;0;0;56.44;96.11;11.5;0;10000
25858800;55855;58138;2008;0;1506;0;4040;2866;0;1;56.44;96.11;11.5;0;10000
25862400;61380;65329;2374;0;1780;0;4322;2854;2;207;56.44;96.11;11.5;0;10000
25866000;64616;70088;2642;0;1981;0;4256;2702;408;1831;56.44;96.11;11.5;0;10000
25869600;66905;71764;2975;0;2231;0;3876;2474;1441;4099;56.44;96.11;11.5;0;10000
25873200;67209;72505;3027;0;2270;0;3242;2308;2401;5570;56.44;96.11;11.5;0;10000
25876800;67317;72696;3102;0;2327;0;2930;2327;3257;6678;56.44;96.11;11.5;0;10000
25880400;67727;71174;2985;0;2238;0;2853;2314;3752;6862;56.44;96.11;11.5;0;10000
25884000;67021;70818;2782;0;2087;0;2816;2288;3586;6495;56.44;96.11;11.5;0;10000
25887600;66042;70686;2656;0;1992;0;2684;2335;2916;5567;56.44;96.11;11.5;0;10000
25891200;64095;70713;2599;0;1949;0;2562;2396;2013;4563;56.44;96.11;11.5;0;10000
25894800;62860;71613;2703;0;2027;0;2594;2603;1025;2558;56.44;96.11;11.5;0;10000
25898400;63111;75630;3026;0;2269;0;2742;2975;255;642;56.44;96.11;11.5;0;10000
25902000;68089;78313;3541;0;2655;0;3084;3313;8;0;56.44;96.11;11.5;0;10000
25905600;70775;76919;3804;0;2853;0;3236;3410;0;0;56.44;96.11;11.5;0;10000
25909200;66727;72983;3645;0;2733;0;3248;3391;0;0;56.44;96.11;11.5;0;10000
25912800;61741;68381;3212;0;2409;0;3159;3216;0;0;56.44;96.11;11.5;0;10000
25916400;59270;63098;2969;0;2227;0;3166;3142;0;0;56.44;96.11;11.5;0;10000
25920000;61841;57264;2971;2123;2228;1592;3075;3034;0;0;56.44;96.11;11.5;0;10000
25923600;59693;52736;2695;0;2021;0;3065;3077;0;0;56.44;96.11;11.5;0;10000
25927200;54997;50279;2357;0;1768;0;2727;3010;0;0;56.44;96.11;11.5;0;10000
25930800;53568;48942;2344;0;1758;0;2712;2978;0;0;56.44;96.11;11.5;0;10000
25934400;50686;48538;2277;0;1708;0;2525;2930;0;0;56.44;96.11;11.5;0;10000
25938000;49352;49043;2094;0;1571;0;2271;2870;0;0;56.44;96.11;11.5;0;10000
25941600;50571;51671;2086;0;1564;0;2185;2814;0;0;56.44;96.11;11.5;0;10000
25945200;55235;58455;2182;0;1636;0;2203;2989;0;1;56.44;96.11;11.5;0;10000
25948800;60718;65675;2668;0;2001;0;2095;3144;2;164;56.44;96.11;11.5;0;10000
25952400;64266;70735;2923;0;2192;0;2071;3064;387;1667;56.44;96.11;11.5;0;10000
25956000;67016;72664;3188;0;2391;0;1906;3042;1677;3536;56.44;96.11;11.5;0;10000
25959600;67976;73452;3582;0;2686;0;1465;2916;2681;5032;56.44;96.11;11.5;0;10000
25963200;68336;73833;3747;0;2810;0;1349;2847;3416;5419;56.44;96.11;11.5;0;10000
25966800;68838;72240;3865;0;2898;0;1292;2735;4021;6018;56.44;96.11;11.5;0;10000
25970400;67971;71936;4008;0;3006;0;1334;2831;3999;5859;56.44;96.11;11.5;0;10000
25974000;66625;71570;4082;0;3061;0;1271;2842;3711;5262;56.44;96.11;11.5;0;10000
25977600;64776;71548;4112;0;3084;0;1240;2808;3118;4004;56.44;96.11;11.5;0;10000
25981200;63484;72128;4190;0;3142;0;1160;2698;2113;2670;56.44;96.11;11.5;0;10000
25984800;63425;75816;4315;0;3236;0;1039;2590;526;705;56.44;96.11;11.5;0;10000
25988400;68657;78443;4678;0;3509;0;1129;2528;6;0;56.44;96.11;11.5;0;10000
25992000;71869;76864;5081;0;3810;0;1343;2548;0;0;56.44;96.11;11.5;0;10000
25995600;67853;72952;4800;0;3600;0;1552;2608;0;0;56.44;96.11;11.5;0;10000
